buildings,production_method_groups,production_methods,type,required_construction,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art,air_travel,good_uranium,elgar_instruments,elgar_music,manzoni_prints
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Worker,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,s,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_lifestyle,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Lifestyle,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,manzoni_pm_newspaper_investigative,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Investigative,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_publishing_industry,manzoni_pmg_newspaper,Newspaper,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_new,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,1,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_tiny,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,2,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,500,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_small,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,5,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_medium,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,10,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_large,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,25,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_excellent,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,50,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,manzoni_pm_library_great,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,100,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_manzoni_library,manzoni_pmg_library,000,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mr_lyme_regis_cliff,pmg_dummy,pm_dummy,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mr_steamboat_rock,pmg_dummy,pm_dummy,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_agassiz_volcano_observatory,pmg_agassiz_volcanology,pm_agassiz_basic_volcanology,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_agassiz_volcano_observatory,pmg_agassiz_volcanology,pm_agassiz_advanced_volcanology,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_agassiz_volcano_observatory,pmg_agassiz_seismology,pm_agassiz_basic_seismology,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_agassiz_volcano_observatory,pmg_agassiz_seismology,pm_agassiz_advanced_seismology,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_mining_equipment_building_uranium_mine,pm_curie_picks_and_shovels_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,20,,,
building_uranium_mine,pmg_curie_mining_equipment_building_uranium_mine,pm_curie_atmospheric_engine_pump_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,40,,,
building_uranium_mine,pmg_curie_mining_equipment_building_uranium_mine,pm_curie_condensing_engine_pump_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,-15,,,,,,,,,,-15,,,,,,,,,,,,,,,,,,,,60,,,
building_uranium_mine,pmg_curie_mining_equipment_building_uranium_mine,pm_curie_diesel_pump_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,-15,,,,,,,,,,,,,,,,,,,,70,,,
building_uranium_mine,pmg_curie_explosives_building_uranium_mine,pm_no_explosives,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_explosives_building_uranium_mine,pm_curie_nitroglycerin_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,12,,,
building_uranium_mine,pmg_curie_explosives_building_uranium_mine,pm_curie_dynamite_building_uranium_mine,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_steam_automation_building_uranium_mine,pm_no_steam_automation,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_steam_automation_building_uranium_mine,pm_steam_donkey_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_train_automation_building_uranium_mine,pm_road_carts,automation,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_uranium_mine,pmg_curie_train_automation_building_uranium_mine,pm_rail_transport_mine,automation,construction_cost_medium,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_zoo_level,pm_zoo_level_1,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_zoo_level,pm_zoo_level_2,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_zoo_level,pm_zoo_level_3,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_zoo_level,pm_zoo_level_4,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_zoo_level,pm_zoo_level_5,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_base_building_zoo,pm_research_zoo,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_base_building_zoo,pm_public_zoo,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_base_building_zoo,pm_aristocratic_menagerie,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_paleontological_collection,pm_no_paleontological_collection,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_paleontological_collection,pm_paleontological_collection,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_botanical_garden,pm_no_botanical_garden,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_botanical_garden,pm_botanical_garden,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_specimen_collection,pm_no_specimen_collection,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_specimen_collection,pm_specimen_collection,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_mineral_cabinet,pm_no_mineral_cabinet,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_zoo,pmg_mineral_cabinet,pm_mineral_cabinet,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_national_park,pmg_dubois_reserve_type,pm_nr_royal_reserve,base,construction_cost_very_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_dubois_national_park,pmg_dubois_reserve_type,pm_nr_national_park,base,construction_cost_very_low,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_base_building_lepsius_archaeological_museum,pm_lepsius_basic_department,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_base_building_lepsius_archaeological_museum,pm_lepsius_standard_department,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_base_building_lepsius_archaeological_museum,pm_lepsius_good_department,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_base_building_lepsius_archaeological_museum,pm_lepsius_professional_department,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_base_building_lepsius_archaeological_museum,pm_lepsius_renowned_department,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_egyptian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_no_egyptian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_egyptian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_small_egyptian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_egyptian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_medium_egyptian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_egyptian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_large_egyptian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_egyptian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_excellent_egyptian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_mesopotamian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_no_mesopotamian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_mesopotamian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_small_mesopotamian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_mesopotamian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_medium_mesopotamian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_mesopotamian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_large_mesopotamian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_mesopotamian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_excellent_mesopotamian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_aegean_exhibition_building_lepsius_archaeological_museum,pm_lepsius_no_aegean_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_aegean_exhibition_building_lepsius_archaeological_museum,pm_lepsius_small_aegean_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_aegean_exhibition_building_lepsius_archaeological_museum,pm_lepsius_medium_aegean_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_aegean_exhibition_building_lepsius_archaeological_museum,pm_lepsius_large_aegean_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_aegean_exhibition_building_lepsius_archaeological_museum,pm_lepsius_excellent_aegean_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_precolumbian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_no_precolumbian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_precolumbian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_small_precolumbian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_precolumbian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_medium_precolumbian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_precolumbian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_large_precolumbian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_precolumbian_exhibition_building_lepsius_archaeological_museum,pm_lepsius_excellent_precolumbian_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_local_exhibition_building_lepsius_archaeological_museum,pm_lepsius_no_local_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_local_exhibition_building_lepsius_archaeological_museum,pm_lepsius_local_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_lepsius_archaeological_museum,pmg_local_exhibition_building_lepsius_archaeological_museum,pm_lepsius_grand_local_exhibition,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_hydrogenation_plants,pmg_mendelejew_coal_liquefaction,pm_mendelejew_coal_liquefaction,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,-10,,,,,,,-70,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_mendelejew_synthetic_rubber_factory,pmg_mendelejew_isoprene,pm_mendelejew_isoprene,other,construction_cost_very_high,,,,,,,,,,,,,,,,,,,,,,-30,,-8,,,,,90,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_tuberculosis_sanatorium,pmg_panum_sanatorium,pm_panum_sanatorium,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_red_cross,pmg_panum_red_cross,pm_panum_red_cross,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_straitjacket,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_padded_cell,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_no_restraint,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_psychotherapy,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_behavioral_therapy,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_panum_asylum,pmg_panum_asylum,pm_panum_lobotomy,base,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_rapanui_moai,pmg_rapanui_moai,pm_rapanui_moai,other,construction_cost_medium,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
building_rapanui_moai,pmg_rapanui_moai,pm_rapanui_moai_tourism,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_telescope,pm_verrier_early_modern_telescope,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_telescope,pm_verrier_modern_telescope,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,-5,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_telescope,pm_verrier_astro_lab,other,construction_cost_medium,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,-10,,-10,,,,,,,,,,,,,,,,,,,,,,,-10
building_verrier_observatory,pmg_curie_physics,pm_curie_physics_classical,refining,construction_cost_medium,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_curie_physics,pm_curie_physics_electromagnetism,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,-5
building_verrier_observatory,pmg_curie_physics,pm_curie_physics_modern,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,-10,,-10,,,,,,,,,,,,,,,,,,,,,,,-10
building_verrier_observatory,pmg_curie_physics,pm_curie_physics_nuclear,refining,construction_cost_medium,,,,,,,,,,,,,,,,,,-20,,,,,,,,,,,,,,,-20,,-20,,,,,,,,,,,,,,,,,,,,-20,,,-20
building_verrier_observatory,pmg_mendelejew_chemistry,pm_mendelejew_chemistry_classical,other,construction_cost_medium,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_mendelejew_chemistry,pm_mendelejew_chemistry,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_mendelejew_chemistry,pm_mendelejew_spectroscopy,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,-2,-2,-2,-2,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_mendelejew_chemistry,pm_mendelejew_cyclotron,other,construction_cost_medium,,,,,,,,,,,,,,,,,,-100,,,,,,-5,-5,-5,-5,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,-20,,,
building_verrier_observatory,pmg_curtiss_meteorology,pm_curtiss_no_meteorology,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_curtiss_meteorology,pm_curtiss_early_weather_observation,other,construction_cost_medium,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,,,-5,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_curtiss_meteorology,pm_curtiss_weather_station,other,construction_cost_medium,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,-10,,-10,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_curtiss_meteorology,pm_curtiss_modern_weather_station,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,,,,-20,,-20,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_gaudi_magnetic_observatory,pm_gaudi_no_magnetic_observatory,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_gaudi_magnetic_observatory,pm_gaudi_magnetic_observatory,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
building_verrier_observatory,pmg_verrier_computers,pm_verrier_no_computers,other,construction_cost_medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
